Date,Month,Day,Year,Day of Week,Hour,Primary Type,Description,Crime Category
03/06/2020 1:25:00 PM,March,6,2020,Friday,13,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,Property
03/06/2020 1:25:00 PM,March,6,2020,Friday,13,CRIMINAL TRESPASS,TO RESIDENCE,Property
03/06/2020 1:15:00 PM,March,6,2020,Friday,13,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/06/2020 1:15:00 PM,March,6,2020,Friday,13,ASSAULT,SIMPLE,Violent
03/06/2020 1:15:00 PM,March,6,2020,Friday,13,ASSAULT,SIMPLE,Violent
03/06/2020 1:15:00 PM,March,6,2020,Friday,13,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/06/2020 1:14:00 PM,March,6,2020,Friday,13,CRIMINAL DAMAGE,TO VEHICLE,Property
03/06/2020 1:11:00 PM,March,6,2020,Friday,13,ASSAULT,SIMPLE,Violent
03/06/2020 1:09:00 PM,March,6,2020,Friday,13,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,Drug
03/06/2020 1:02:00 PM,March,6,2020,Friday,13,NARCOTICS,POSS: CRACK,Drug
03/06/2020 1:01:00 PM,March,6,2020,Friday,13,THEFT,OVER $500,Property
03/06/2020 1:00:00 PM,March,6,2020,Friday,13,ASSAULT,SIMPLE,Violent
03/06/2020 1:00:00 PM,March,6,2020,Friday,13,THEFT,OVER $500,Property
03/06/2020 1:00:00 PM,March,6,2020,Friday,13,THEFT,FROM BUILDING,Property
03/06/2020 1:00:00 PM,March,6,2020,Friday,13,BATTERY,SIMPLE,Violent
03/06/2020 1:00:00 PM,March,6,2020,Friday,13,OTHER OFFENSE,HARASSMENT BY TELEPHONE,Other
03/06/2020 1:00:00 PM,March,6,2020,Friday,13,THEFT,OVER $500,Property
03/06/2020 1:00:00 PM,March,6,2020,Friday,13,ROBBERY,AGGRAVATED,Violent
03/06/2020 1:00:00 PM,March,6,2020,Friday,13,THEFT,$500 AND UNDER,Property
03/06/2020 1:00:00 PM,March,6,2020,Friday,13,BURGLARY,FORCIBLE ENTRY,Property
03/06/2020 1:00:00 PM,March,6,2020,Friday,13,ROBBERY,ARMED - HANDGUN,Violent
03/06/2020 12:55:00 PM,March,6,2020,Friday,12,THEFT,RETAIL THEFT,Property
03/06/2020 12:54:00 PM,March,6,2020,Friday,12,NARCOTICS,MANU/DELIVER: METHAMPHETAMINES,Drug
03/06/2020 12:51:00 PM,March,6,2020,Friday,12,CRIMINAL DAMAGE,TO PROPERTY,Property
03/06/2020 12:50:00 PM,March,6,2020,Friday,12,ROBBERY,STRONG ARM - NO WEAPON,Violent
03/06/2020 12:50:00 PM,March,6,2020,Friday,12,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/06/2020 12:45:00 PM,March,6,2020,Friday,12,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,Drug
03/06/2020 12:40:00 PM,March,6,2020,Friday,12,BATTERY,SIMPLE,Violent
03/06/2020 12:40:00 PM,March,6,2020,Friday,12,CRIMINAL DAMAGE,TO VEHICLE,Property
03/06/2020 12:40:00 PM,March,6,2020,Friday,12,ASSAULT,SIMPLE,Violent
03/06/2020 12:39:00 PM,March,6,2020,Friday,12,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),Drug
03/06/2020 12:35:00 PM,March,6,2020,Friday,12,OTHER OFFENSE,TELEPHONE THREAT,Other
03/06/2020 12:35:00 PM,March,6,2020,Friday,12,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),Drug
03/06/2020 12:35:00 PM,March,6,2020,Friday,12,THEFT,RETAIL THEFT,Property
03/06/2020 12:30:00 PM,March,6,2020,Friday,12,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,Property
03/06/2020 12:30:00 PM,March,6,2020,Friday,12,THEFT,FROM BUILDING,Property
03/06/2020 12:30:00 PM,March,6,2020,Friday,12,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/06/2020 12:30:00 PM,March,6,2020,Friday,12,ASSAULT,SIMPLE,Violent
03/06/2020 12:29:00 PM,March,6,2020,Friday,12,BATTERY,SIMPLE,Violent
03/06/2020 12:22:00 PM,March,6,2020,Friday,12,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,Public Order
03/06/2020 12:20:00 PM,March,6,2020,Friday,12,THEFT,FROM BUILDING,Property
03/06/2020 12:20:00 PM,March,6,2020,Friday,12,THEFT,RETAIL THEFT,Property
03/06/2020 12:15:00 PM,March,6,2020,Friday,12,THEFT,FROM BUILDING,Property
03/06/2020 12:15:00 PM,March,6,2020,Friday,12,THEFT,OVER $500,Property
03/06/2020 12:10:00 PM,March,6,2020,Friday,12,DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,Property
03/06/2020 12:06:00 PM,March,6,2020,Friday,12,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,Violent
03/06/2020 12:05:00 PM,March,6,2020,Friday,12,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/06/2020 12:00:00 PM,March,6,2020,Friday,12,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/06/2020 12:00:00 PM,March,6,2020,Friday,12,BATTERY,SIMPLE,Violent
03/06/2020 12:00:00 PM,March,6,2020,Friday,12,THEFT,OVER $500,Property
03/06/2020 12:00:00 PM,March,6,2020,Friday,12,THEFT,OVER $500,Property
03/06/2020 12:00:00 PM,March,6,2020,Friday,12,ASSAULT,SIMPLE,Violent
03/06/2020 12:00:00 PM,March,6,2020,Friday,12,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,Property
03/06/2020 12:00:00 PM,March,6,2020,Friday,12,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,Property
03/06/2020 12:00:00 PM,March,6,2020,Friday,12,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/06/2020 12:00:00 PM,March,6,2020,Friday,12,OTHER OFFENSE,OTHER WEAPONS VIOLATION,Other
03/06/2020 12:00:00 PM,March,6,2020,Friday,12,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,Property
03/06/2020 12:00:00 PM,March,6,2020,Friday,12,OTHER OFFENSE,OTHER VEHICLE OFFENSE,Other
03/06/2020 12:00:00 PM,March,6,2020,Friday,12,THEFT,OVER $500,Property
03/06/2020 12:00:00 PM,March,6,2020,Friday,12,THEFT,$500 AND UNDER,Property
03/06/2020 12:00:00 PM,March,6,2020,Friday,12,THEFT,FROM BUILDING,Property
03/06/2020 12:00:00 PM,March,6,2020,Friday,12,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,Property
03/06/2020 12:00:00 PM,March,6,2020,Friday,12,BATTERY,SIMPLE,Violent
03/06/2020 12:00:00 PM,March,6,2020,Friday,12,THEFT,FROM BUILDING,Property
03/06/2020 12:00:00 PM,March,6,2020,Friday,12,THEFT,OVER $500,Property
03/06/2020 12:00:00 PM,March,6,2020,Friday,12,THEFT,FROM BUILDING,Property
03/06/2020 12:00:00 PM,March,6,2020,Friday,12,BURGLARY,FORCIBLE ENTRY,Property
03/06/2020 12:00:00 PM,March,6,2020,Friday,12,OTHER OFFENSE,TELEPHONE THREAT,Other
03/06/2020 12:00:00 PM,March,6,2020,Friday,12,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,Violent
03/06/2020 12:00:00 PM,March,6,2020,Friday,12,THEFT,$500 AND UNDER,Property
03/06/2020 12:00:00 PM,March,6,2020,Friday,12,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,Other
03/06/2020 12:00:00 PM,March,6,2020,Friday,12,THEFT,$500 AND UNDER,Property
03/06/2020 12:00:00 PM,March,6,2020,Friday,12,THEFT,FROM BUILDING,Property
03/06/2020 11:50:00 AM,March,6,2020,Friday,11,THEFT,$500 AND UNDER,Property
03/06/2020 11:50:00 AM,March,6,2020,Friday,11,ASSAULT,AGGRAVATED - HANDGUN,Violent
03/06/2020 11:48:00 AM,March,6,2020,Friday,11,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,Other
03/06/2020 11:43:00 AM,March,6,2020,Friday,11,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,Other
03/06/2020 11:42:00 AM,March,6,2020,Friday,11,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/06/2020 11:42:00 AM,March,6,2020,Friday,11,THEFT,OVER $500,Property
03/06/2020 11:38:00 AM,March,6,2020,Friday,11,THEFT,$500 AND UNDER,Property
03/06/2020 11:35:00 AM,March,6,2020,Friday,11,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",Violent
03/06/2020 11:32:00 AM,March,6,2020,Friday,11,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Public Order
03/06/2020 11:30:00 AM,March,6,2020,Friday,11,THEFT,RETAIL THEFT,Property
03/06/2020 11:30:00 AM,March,6,2020,Friday,11,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,Violent
03/06/2020 11:30:00 AM,March,6,2020,Friday,11,CRIMINAL DAMAGE,TO PROPERTY,Property
03/06/2020 11:30:00 AM,March,6,2020,Friday,11,THEFT,$500 AND UNDER,Property
03/06/2020 11:28:00 AM,March,6,2020,Friday,11,ASSAULT,SIMPLE,Violent
03/06/2020 11:26:00 AM,March,6,2020,Friday,11,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/06/2020 11:25:00 AM,March,6,2020,Friday,11,THEFT,ATTEMPT THEFT,Property
03/06/2020 11:22:00 AM,March,6,2020,Friday,11,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,Property
03/06/2020 11:20:00 AM,March,6,2020,Friday,11,THEFT,OVER $500,Property
03/06/2020 11:20:00 AM,March,6,2020,Friday,11,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,Violent
03/06/2020 11:15:00 AM,March,6,2020,Friday,11,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,Public Order
03/06/2020 11:11:00 AM,March,6,2020,Friday,11,ASSAULT,AGGRAVATED - HANDGUN,Violent
03/06/2020 11:10:00 AM,March,6,2020,Friday,11,ASSAULT,SIMPLE,Violent
03/06/2020 11:06:00 AM,March,6,2020,Friday,11,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,Other
03/06/2020 11:05:00 AM,March,6,2020,Friday,11,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/06/2020 11:05:00 AM,March,6,2020,Friday,11,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/06/2020 11:00:00 AM,March,6,2020,Friday,11,ASSAULT,SIMPLE,Violent
03/06/2020 11:00:00 AM,March,6,2020,Friday,11,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,Drug
03/06/2020 11:00:00 AM,March,6,2020,Friday,11,THEFT,OVER $500,Property
03/06/2020 11:00:00 AM,March,6,2020,Friday,11,BATTERY,SIMPLE,Violent
03/06/2020 11:00:00 AM,March,6,2020,Friday,11,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/06/2020 11:00:00 AM,March,6,2020,Friday,11,THEFT,RETAIL THEFT,Property
03/06/2020 11:00:00 AM,March,6,2020,Friday,11,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,Other
03/06/2020 11:00:00 AM,March,6,2020,Friday,11,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Public Order
03/06/2020 11:00:00 AM,March,6,2020,Friday,11,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/06/2020 11:00:00 AM,March,6,2020,Friday,11,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,Property
03/06/2020 11:00:00 AM,March,6,2020,Friday,11,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,Violent
03/06/2020 10:56:00 AM,March,6,2020,Friday,10,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/06/2020 10:54:00 AM,March,6,2020,Friday,10,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,Violent
03/06/2020 10:53:00 AM,March,6,2020,Friday,10,NARCOTICS,POSS: SYNTHETIC DRUGS,Drug
03/06/2020 10:53:00 AM,March,6,2020,Friday,10,THEFT,OVER $500,Property
03/06/2020 10:50:00 AM,March,6,2020,Friday,10,THEFT,RETAIL THEFT,Property
03/06/2020 10:45:00 AM,March,6,2020,Friday,10,THEFT,RETAIL THEFT,Property
03/06/2020 10:45:00 AM,March,6,2020,Friday,10,DECEPTIVE PRACTICE,FORGERY,Property
03/06/2020 10:42:00 AM,March,6,2020,Friday,10,ASSAULT,SIMPLE,Violent
03/06/2020 10:41:11 AM,March,6,2020,Friday,10,NARCOTICS,POSSESS - CRACK,Drug
03/06/2020 10:40:00 AM,March,6,2020,Friday,10,BATTERY,SIMPLE,Violent
03/06/2020 10:34:00 AM,March,6,2020,Friday,10,ASSAULT,SIMPLE,Violent
03/06/2020 10:30:00 AM,March,6,2020,Friday,10,NARCOTICS,FORFEIT PROPERTY,Drug
03/06/2020 10:30:00 AM,March,6,2020,Friday,10,THEFT,RETAIL THEFT,Property
03/06/2020 10:30:00 AM,March,6,2020,Friday,10,THEFT,$500 AND UNDER,Property
03/06/2020 10:28:27 AM,March,6,2020,Friday,10,NARCOTICS,POSSESS - HEROIN (WHITE),Drug
03/06/2020 10:24:00 AM,March,6,2020,Friday,10,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,Violent
03/06/2020 10:22:00 AM,March,6,2020,Friday,10,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,Violent
03/06/2020 10:22:00 AM,March,6,2020,Friday,10,THEFT,OVER $500,Property
03/06/2020 10:20:00 AM,March,6,2020,Friday,10,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/06/2020 10:20:00 AM,March,6,2020,Friday,10,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,Violent
03/06/2020 10:20:00 AM,March,6,2020,Friday,10,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,Other
03/06/2020 10:19:00 AM,March,6,2020,Friday,10,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),Drug
03/06/2020 10:16:00 AM,March,6,2020,Friday,10,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/06/2020 10:15:00 AM,March,6,2020,Friday,10,BURGLARY,FORCIBLE ENTRY,Property
03/06/2020 10:11:00 AM,March,6,2020,Friday,10,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Public Order
03/06/2020 10:10:00 AM,March,6,2020,Friday,10,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,Violent
03/06/2020 10:10:00 AM,March,6,2020,Friday,10,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/06/2020 10:10:00 AM,March,6,2020,Friday,10,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/06/2020 10:10:00 AM,March,6,2020,Friday,10,NARCOTICS,POSS: BARBITUATES,Drug
03/06/2020 10:08:00 AM,March,6,2020,Friday,10,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/06/2020 10:05:00 AM,March,6,2020,Friday,10,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,Property
03/06/2020 10:00:00 AM,March,6,2020,Friday,10,THEFT,$500 AND UNDER,Property
03/06/2020 10:00:00 AM,March,6,2020,Friday,10,ASSAULT,PRO EMP HANDS NO/MIN INJURY,Violent
03/06/2020 10:00:00 AM,March,6,2020,Friday,10,ASSAULT,SIMPLE,Violent
03/06/2020 10:00:00 AM,March,6,2020,Friday,10,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,Other
03/06/2020 10:00:00 AM,March,6,2020,Friday,10,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,Property
03/06/2020 10:00:00 AM,March,6,2020,Friday,10,CRIMINAL DAMAGE,TO PROPERTY,Property
03/06/2020 10:00:00 AM,March,6,2020,Friday,10,OTHER OFFENSE,LICENSE VIOLATION,Other
03/06/2020 10:00:00 AM,March,6,2020,Friday,10,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/06/2020 10:00:00 AM,March,6,2020,Friday,10,THEFT,OVER $500,Property
03/06/2020 10:00:00 AM,March,6,2020,Friday,10,CRIMINAL DAMAGE,TO VEHICLE,Property
03/06/2020 10:00:00 AM,March,6,2020,Friday,10,THEFT,OVER $500,Property
03/06/2020 9:50:00 AM,March,6,2020,Friday,9,ASSAULT,SIMPLE,Violent
03/06/2020 9:41:00 AM,March,6,2020,Friday,9,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS,Other
03/06/2020 9:40:00 AM,March,6,2020,Friday,9,ASSAULT,SIMPLE,Violent
03/06/2020 9:32:00 AM,March,6,2020,Friday,9,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/06/2020 9:30:00 AM,March,6,2020,Friday,9,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,Other
03/06/2020 9:30:00 AM,March,6,2020,Friday,9,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/06/2020 9:30:00 AM,March,6,2020,Friday,9,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,Property
03/06/2020 9:30:00 AM,March,6,2020,Friday,9,BURGLARY,FORCIBLE ENTRY,Property
03/06/2020 9:30:00 AM,March,6,2020,Friday,9,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,Other
03/06/2020 9:30:00 AM,March,6,2020,Friday,9,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,Property
03/06/2020 9:30:00 AM,March,6,2020,Friday,9,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/06/2020 9:29:00 AM,March,6,2020,Friday,9,NARCOTICS,POSS: HEROIN(WHITE),Drug
03/06/2020 9:28:00 AM,March,6,2020,Friday,9,ASSAULT,AGGRAVATED - OTHER FIREARM,Violent
03/06/2020 9:22:00 AM,March,6,2020,Friday,9,CRIMINAL TRESPASS,TO LAND,Property
03/06/2020 9:20:00 AM,March,6,2020,Friday,9,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/06/2020 9:20:00 AM,March,6,2020,Friday,9,CRIMINAL DAMAGE,TO PROPERTY,Property
03/06/2020 9:20:00 AM,March,6,2020,Friday,9,THEFT,RETAIL THEFT,Property
03/06/2020 9:20:00 AM,March,6,2020,Friday,9,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,Violent
03/06/2020 9:13:00 AM,March,6,2020,Friday,9,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,Property
03/06/2020 9:11:00 AM,March,6,2020,Friday,9,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,Property
03/06/2020 9:10:00 AM,March,6,2020,Friday,9,CRIMINAL TRESPASS,TO LAND,Property
03/06/2020 9:05:00 AM,March,6,2020,Friday,9,CRIMINAL DAMAGE,TO PROPERTY,Property
03/06/2020 9:03:00 AM,March,6,2020,Friday,9,THEFT,FROM BUILDING,Property
03/06/2020 9:00:00 AM,March,6,2020,Friday,9,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,Property
03/06/2020 9:00:00 AM,March,6,2020,Friday,9,OTHER OFFENSE,TELEPHONE THREAT,Other
03/06/2020 9:00:00 AM,March,6,2020,Friday,9,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,Property
03/06/2020 9:00:00 AM,March,6,2020,Friday,9,ASSAULT,AGGRAVATED - HANDGUN,Violent
03/06/2020 9:00:00 AM,March,6,2020,Friday,9,THEFT,FROM BUILDING,Property
03/06/2020 9:00:00 AM,March,6,2020,Friday,9,BURGLARY,FORCIBLE ENTRY,Property
03/06/2020 9:00:00 AM,March,6,2020,Friday,9,THEFT,$500 AND UNDER,Property
03/06/2020 9:00:00 AM,March,6,2020,Friday,9,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,Other
03/06/2020 9:00:00 AM,March,6,2020,Friday,9,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,Property
03/06/2020 9:00:00 AM,March,6,2020,Friday,9,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,Violent
03/06/2020 9:00:00 AM,March,6,2020,Friday,9,CRIMINAL DAMAGE,TO PROPERTY,Property
03/06/2020 9:00:00 AM,March,6,2020,Friday,9,THEFT,OVER $500,Property
03/06/2020 9:00:00 AM,March,6,2020,Friday,9,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,Property
03/06/2020 9:00:00 AM,March,6,2020,Friday,9,ROBBERY,ARMED - HANDGUN,Violent
03/06/2020 9:00:00 AM,March,6,2020,Friday,9,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/06/2020 8:58:00 AM,March,6,2020,Friday,8,OTHER OFFENSE,TELEPHONE THREAT,Other
03/06/2020 8:54:00 AM,March,6,2020,Friday,8,ASSAULT,PRO EMP HANDS NO/MIN INJURY,Violent
03/06/2020 8:50:00 AM,March,6,2020,Friday,8,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/06/2020 8:50:00 AM,March,6,2020,Friday,8,THEFT,RETAIL THEFT,Property
03/06/2020 8:45:00 AM,March,6,2020,Friday,8,NARCOTICS,POSS: HALLUCINOGENS,Drug
03/06/2020 8:45:00 AM,March,6,2020,Friday,8,THEFT,OVER $500,Property
03/06/2020 8:45:00 AM,March,6,2020,Friday,8,ASSAULT,SIMPLE,Violent
03/06/2020 8:42:00 AM,March,6,2020,Friday,8,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),Drug
03/06/2020 8:41:00 AM,March,6,2020,Friday,8,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/06/2020 8:40:00 AM,March,6,2020,Friday,8,BATTERY,SIMPLE,Violent
03/06/2020 8:30:00 AM,March,6,2020,Friday,8,OTHER OFFENSE,TELEPHONE THREAT,Other
03/06/2020 8:30:00 AM,March,6,2020,Friday,8,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,Violent
03/06/2020 8:30:00 AM,March,6,2020,Friday,8,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/06/2020 8:30:00 AM,March,6,2020,Friday,8,OTHER OFFENSE,HARASSMENT BY TELEPHONE,Other
03/06/2020 8:30:00 AM,March,6,2020,Friday,8,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,Property
03/06/2020 8:29:00 AM,March,6,2020,Friday,8,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),Drug
03/06/2020 8:26:00 AM,March,6,2020,Friday,8,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,Other
03/06/2020 8:25:00 AM,March,6,2020,Friday,8,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/06/2020 8:10:00 AM,March,6,2020,Friday,8,BATTERY,SIMPLE,Violent
03/06/2020 8:10:00 AM,March,6,2020,Friday,8,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),Drug
03/06/2020 8:07:00 AM,March,6,2020,Friday,8,OTHER OFFENSE,HARASSMENT BY TELEPHONE,Other
03/06/2020 8:00:00 AM,March,6,2020,Friday,8,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/06/2020 8:00:00 AM,March,6,2020,Friday,8,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/06/2020 8:00:00 AM,March,6,2020,Friday,8,THEFT,$500 AND UNDER,Property
03/06/2020 8:00:00 AM,March,6,2020,Friday,8,THEFT,OVER $500,Property
03/06/2020 8:00:00 AM,March,6,2020,Friday,8,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,Property
03/06/2020 8:00:00 AM,March,6,2020,Friday,8,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,Property
03/06/2020 8:00:00 AM,March,6,2020,Friday,8,THEFT,$500 AND UNDER,Property
03/06/2020 8:00:00 AM,March,6,2020,Friday,8,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/06/2020 8:00:00 AM,March,6,2020,Friday,8,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,Property
03/06/2020 8:00:00 AM,March,6,2020,Friday,8,THEFT,OVER $500,Property
03/06/2020 8:00:00 AM,March,6,2020,Friday,8,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,Property
03/06/2020 8:00:00 AM,March,6,2020,Friday,8,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/06/2020 8:00:00 AM,March,6,2020,Friday,8,DECEPTIVE PRACTICE,FORGERY,Property
03/06/2020 8:00:00 AM,March,6,2020,Friday,8,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,Property
03/06/2020 7:56:00 AM,March,6,2020,Friday,7,OTHER OFFENSE,HARASSMENT BY TELEPHONE,Other
03/06/2020 7:50:00 AM,March,6,2020,Friday,7,ASSAULT,SIMPLE,Violent
03/06/2020 7:47:00 AM,March,6,2020,Friday,7,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,Property
03/06/2020 7:45:00 AM,March,6,2020,Friday,7,ASSAULT,SIMPLE,Violent
03/06/2020 7:45:00 AM,March,6,2020,Friday,7,BATTERY,SIMPLE,Violent
03/06/2020 7:42:00 AM,March,6,2020,Friday,7,ROBBERY,AGGRAVATED,Violent
03/06/2020 7:34:00 AM,March,6,2020,Friday,7,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/06/2020 7:30:00 AM,March,6,2020,Friday,7,CRIMINAL TRESPASS,TO LAND,Property
03/06/2020 7:30:00 AM,March,6,2020,Friday,7,THEFT,$500 AND UNDER,Property
03/06/2020 7:30:00 AM,March,6,2020,Friday,7,THEFT,$500 AND UNDER,Property
03/06/2020 7:30:00 AM,March,6,2020,Friday,7,BATTERY,SIMPLE,Violent
03/06/2020 7:27:00 AM,March,6,2020,Friday,7,CRIMINAL TRESPASS,TO RESIDENCE,Property
03/06/2020 7:25:00 AM,March,6,2020,Friday,7,CRIMINAL DAMAGE,TO VEHICLE,Property
03/06/2020 7:23:00 AM,March,6,2020,Friday,7,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,Property
03/06/2020 7:10:00 AM,March,6,2020,Friday,7,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/06/2020 7:00:00 AM,March,6,2020,Friday,7,BURGLARY,FORCIBLE ENTRY,Property
03/06/2020 6:55:00 AM,March,6,2020,Friday,6,CRIMINAL DAMAGE,TO PROPERTY,Property
03/06/2020 6:40:00 AM,March,6,2020,Friday,6,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,Property
03/06/2020 6:15:00 AM,March,6,2020,Friday,6,ASSAULT,SIMPLE,Violent
03/06/2020 6:10:00 AM,March,6,2020,Friday,6,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/06/2020 6:00:00 AM,March,6,2020,Friday,6,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,Property
03/06/2020 6:00:00 AM,March,6,2020,Friday,6,CRIMINAL DAMAGE,TO VEHICLE,Property
03/06/2020 6:00:00 AM,March,6,2020,Friday,6,CRIMINAL DAMAGE,TO PROPERTY,Property
03/06/2020 5:59:00 AM,March,6,2020,Friday,5,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,Property
03/06/2020 5:50:00 AM,March,6,2020,Friday,5,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
